avg_mouse_speed,mouse_path_entropy,click_delay,task_completion_time,idle_time,micro_jitter_variance,acceleration_curve,curvature_variance,overshoot_correction_ratio,timing_entropy,label
439.3826,0.3161,2.594,0.817,0.0,53.1998,4065.0195,0.0171,1.7426,0.0471,0
549.1873,0.2378,2.393,4.02,0.483,125.9837,2625.9898,0.0021,0.7512,0.013,0
515.4179,0.2357,1.393,2.748,0.0,81.5602,2161.878,0.0041,0.4339,0.3187,0
646.8651,0.2964,2.394,1.268,0.0,143.2184,4295.2803,0.0051,1.2694,0.3452,0
605.3271,0.2723,1.394,6.751,0.0,126.757,2384.5258,0.0035,0.8848,0.2976,0
416.1886,0.2631,2.794,0.624,0.0,8.3791,2174.3858,0.0289,0.0,0.3989,0
500.384,0.427,2.53,1.105,0.0,78.0719,3478.9817,0.0282,1.0306,0.3369,0
420.7567,0.3976,2.393,1.022,0.232,62.0978,4053.3213,0.0152,0.9362,0.0433,0
549.9777,0.0,2.393,0.284,0.0,0.2353,6242.6143,0.0,0.0,0.4069,0
452.3125,0.2872,2.393,1.168,0.0,4.0913,1778.6927,0.0285,0.0,0.3623,0
639.2689,0.4596,1.393,5.859,0.2,144.3597,2872.9295,0.0081,1.5444,0.0087,0
590.0339,0.2977,1.393,3.985,0.167,126.9415,2778.7761,0.0079,1.0437,0.0121,0
487.9637,0.0,2.392,1.018,0.0,0.1586,2425.243,0.0001,0.0,0.3719,0
649.1638,0.408,1.393,5.584,0.0,145.8339,3064.7606,0.0069,1.3199,0.3002,0
391.5672,0.4409,1.393,1.017,0.265,18.605,4453.0814,0.0205,0.0,0.0447,0
418.9633,0.4239,2.284,0.349,0.0,64.5735,17804.2835,0.0495,0.0093,0.2866,1
215.1868,0.8468,1.652,6.08,1.584,60.4879,9087.0575,0.0894,2.3019,0.1508,1
264.6757,0.4873,2.361,5.59,1.831,106.2458,8998.7477,0.0826,0.0218,0.1397,1
933.9063,0.3616,2.477,0.942,0.0,539.8964,47342.7508,0.0414,0.0,0.3502,1
726.5112,0.5678,1.995,8.253,1.552,898.4191,22265.719,0.0988,0.9956,0.099,1
357.9026,0.8386,2.757,1.774,0.445,88.9545,8879.6736,0.0488,2.2621,0.0595,1
598.5496,0.5184,1.037,6.744,1.057,486.6906,44250.2363,0.0871,0.9503,0.0784,1
506.8135,0.5767,2.643,12.024,2.283,711.7333,27967.4619,0.0921,1.291,0.0904,1
665.5348,0.4652,1.762,2.519,0.22,360.9548,15420.2002,0.0111,1.0024,0.0764,1
395.6206,0.4645,2.84,21.041,3.875,193.5832,12732.7596,0.052,0.7662,0.072,1
454.5732,0.6685,2.692,4.338,1.104,422.006,15813.2288,0.1362,1.2021,0.2131,1
333.8787,0.5542,2.876,4.079,2.206,1013.7491,19626.9242,0.2314,3.4966,0.2329,1
957.9003,0.6011,1.555,4.621,1.117,1209.1675,21707.597,0.069,1.1501,0.0639,1
245.6575,0.793,1.373,2.172,0.291,57.5092,8320.4123,0.1463,0.6236,0.1464,1
287.1668,0.7336,1.196,11.898,3.175,169.0962,8435.3679,0.1483,0.5301,0.1538,1
102.2472,0.7776,1.619,0.777,0.126,11.0997,7246.5701,0.9004,3.1111,0.3807,1
489.4993,0.8145,1.595,3.866,0.714,213.8346,24422.6331,0.0695,2.8906,0.0393,1
315.9806,0.7568,2.194,1.934,0.32,56.2945,9342.8591,0.0119,0.7003,0.0503,1
107.6199,0.3219,2.646,0.698,0.392,84.1579,43491.7493,0.3968,0.0141,0.2551,1
478.5499,0.5292,2.843,5.935,1.537,551.2578,13657.3839,0.1698,0.7139,0.0953,1
30.6153,0.3038,1.363,0.615,0.313,1.022,3418.8011,0.0437,2.0,0.2211,1
398.4943,0.5664,2.547,3.281,1.244,255.1589,13637.5202,0.1978,8.938,0.1813,1
386.5029,0.6981,2.444,8.9,3.481,1278.8349,18524.8942,0.2093,0.4591,0.1408,1
54.3662,0.303,2.227,0.553,0.0,0.5099,1786.5632,0.3696,0.0,0.6019,1
32.5716,0.4534,1.291,1.145,0.613,6.319,13321.6815,0.2478,0.0,0.4103,1
669.2393,0.5668,2.739,5.771,0.749,555.0404,16390.7915,0.0659,1.7459,0.101,1
345.5623,0.6187,2.42,10.629,3.112,332.05,18872.0021,0.0737,0.5982,0.1424,1
516.9695,0.3957,2.707,1.989,0.27,688.3976,16102.2996,0.0445,5.0414,0.2232,1
350.9788,0.4163,1.315,1.936,0.862,127.8215,17723.7708,0.1153,0.0,0.2127,1
516.8376,0.2696,1.59,0.916,0.422,498.1005,39952.4822,0.0411,2.776,0.199,1
519.5613,0.5007,2.088,1.363,0.165,185.7864,9998.3514,0.1003,0.6651,0.1478,1
464.5211,0.4905,2.611,10.207,2.619,301.9143,11706.4256,0.0714,1.5107,0.1281,1
446.5285,0.6727,2.747,6.663,1.851,429.2812,18906.9162,0.1286,0.7792,0.1637,1
257.573,0.6893,1.973,1.401,0.25,86.1667,12307.6027,0.1843,5.4038,0.3959,1
417.7403,0.6553,1.965,11.027,3.167,350.0109,10405.9448,0.106,1.0295,0.1008,1
671.4356,0.478,1.834,0.757,0.342,488.6268,28186.4061,0.1857,0.0,0.0688,1
385.9771,0.7164,1.131,5.81,1.33,266.7798,8547.7373,0.1835,1.6708,0.1027,1
412.3244,0.5733,2.623,8.784,1.296,259.8615,10376.2816,0.0558,0.9613,0.0958,1
369.316,0.7961,2.14,1.095,0.479,136.2883,16243.6088,0.1451,0.2133,0.1076,1
299.7567,0.5707,1.802,8.386,1.389,202.5993,8737.6553,0.142,0.6823,0.1207,1
357.0437,0.7454,1.859,7.217,2.44,293.155,13540.4453,0.1862,1.4242,0.1843,1
411.1571,0.5178,1.947,12.917,2.988,322.4669,10589.4381,0.0779,0.9655,0.0854,1
579.0946,0.549,1.491,1.782,0.14,219.206,11595.1076,0.1072,2.7724,0.1987,1
116.6148,0.4122,1.322,0.656,0.193,11.7984,5964.5247,0.0888,0.0,0.327,1
295.4715,0.7407,2.667,10.305,2.63,418.1371,16462.2725,0.1383,0.5315,0.1417,1
35.5284,0.4788,1.89,1.198,0.296,1.0272,2675.2847,0.5695,0.0,0.6142,1
464.7197,0.5823,1.618,3.712,0.539,171.2138,11392.4198,0.0804,3.11,0.1332,1
280.9597,0.7288,2.211,1.044,0.587,1833.5758,8622.7946,0.1674,0.025,0.3266,1
402.3352,0.6645,2.261,11.674,1.857,216.9434,12431.3563,0.1222,1.0605,0.0901,1
173.7155,0.7941,1.821,3.352,1.874,78.4599,13910.9479,0.227,1.7279,0.2417,1
144.3402,0.4592,1.772,3.288,1.271,42.1598,5208.0953,0.1134,1.4332,0.1423,1
208.9583,0.7814,2.756,3.454,0.962,59.3345,6542.9583,0.1894,2.8294,0.1515,1
266.7073,0.3308,2.815,1.762,0.631,22.3952,15183.7673,0.1325,0.0,0.0973,1
459.448,0.515,1.636,14.385,2.915,406.6149,13411.1938,0.0937,1.0162,0.0926,1
99.1559,0.3953,2.538,0.721,0.123,1.6328,2886.6137,0.0561,0.0,0.1149,1
340.4802,0.6305,2.988,15.286,4.424,268.4654,10532.6315,0.1303,1.0484,0.1354,1
422.5634,0.6377,2.802,10.573,2.501,271.7938,13986.2546,0.0771,0.9825,0.0919,1
326.5448,0.3722,2.716,3.292,0.921,172.3529,11229.2722,0.065,0.4901,0.0531,1
142.2247,0.5676,1.444,1.961,0.472,18.8113,6522.386,0.1234,246.0,0.0941,1
184.9052,0.334,1.405,0.403,0.0,2.5,5231.3097,0.0049,0.0,0.6716,1
244.1496,0.85,2.452,5.814,1.188,67.7276,11376.6066,0.1278,2.1025,0.2332,1
153.2392,0.5954,1.793,3.011,1.09,23.0773,6501.8342,0.167,0.0052,0.1957,1
192.9179,0.7356,1.42,6.637,1.999,38.8664,6990.0951,0.1029,1.0753,0.0989,1
448.1639,0.5564,2.573,2.366,0.0,282.7833,12974.6012,0.1029,0.138,0.4633,1
52.3809,0.5356,1.549,1.308,0.588,2.177,5422.252,0.0753,0.0,0.3806,1
390.1705,0.4322,1.371,12.352,2.522,238.2546,29183.9378,0.0763,1.3131,0.1188,1
270.9952,0.5638,2.259,4.017,0.737,71.071,6353.9574,0.1663,1.4045,0.1087,1
688.5367,0.5553,2.179,14.072,2.248,565.0123,15582.9178,0.087,1.0287,0.0759,1
155.6784,0.8276,2.811,1.626,0.18,14.4198,5229.7415,0.0914,0.3918,0.1575,1
403.2625,0.4374,1.179,6.142,0.56,172.678,9943.5374,0.0233,1.0098,0.0922,1
514.4761,0.419,2.227,17.695,2.646,320.3951,12121.7581,0.0562,0.9921,0.0606,1
109.3713,0.2944,2.707,1.023,0.24,23.6486,5683.6428,0.2881,104.0,0.4585,1
578.0109,0.588,1.129,10.929,2.591,405.7899,20625.0325,0.137,0.9179,0.1024,1
258.7693,0.4552,1.226,0.56,0.0,8.6889,7693.2531,0.0127,0.0,0.6347,1
515.5607,0.5732,1.043,24.242,5.228,471.376,14252.0076,0.0804,1.0193,0.0998,1
99.1581,0.3789,1.854,2.014,0.773,4.8177,5308.5476,0.1432,0.0,0.2418,1
321.0613,0.4042,2.457,1.529,0.0,20.1754,78545.3126,0.0386,0.0,0.2488,1
94.3353,0.1783,2.667,1.886,0.772,1.992,4063.5384,0.0218,0.0,0.1266,1
437.9793,0.3729,2.274,0.895,0.0,38.3599,8760.2852,0.0389,0.0,0.4889,1
379.281,0.7047,1.481,10.807,3.119,248.9466,13632.7152,0.079,0.784,0.109,1
295.2056,0.5381,1.338,4.975,1.091,334.4295,10266.4456,0.1598,1.5548,0.2485,1
293.1535,0.6343,1.072,4.263,2.557,349.8712,13990.6376,0.1006,2.4489,0.1616,1
644.3833,0.1389,2.066,1.436,0.387,81.9955,13106.5813,0.0,0.0,0.035,1
156.781,0.5465,2.437,2.605,1.86,194.3044,13260.4513,0.0832,131.6667,0.4599,1
669.8913,0.4333,2.48,1.771,0.0,494.0303,12840.6768,0.0987,2.2071,0.1708,1
398.9543,0.5439,1.436,4.93,2.207,541.8455,17538.815,0.1975,1.0676,0.2152,1
103.865,0.5462,2.875,1.935,0.857,24.7596,6943.5361,0.2218,6.0,0.26,1
156.4238,0.4749,1.404,2.213,0.83,25.9988,8738.1268,0.2211,0.0063,0.1482,1
104.3141,0.3569,2.146,3.342,1.343,17.4674,4688.8308,0.2341,0.0,0.2126,1
64.0991,0.2216,2.138,0.647,0.184,1.23,4397.0898,0.3462,0.0,0.1925,1
856.2103,0.3932,2.338,1.845,0.0,553.8361,16259.0571,0.0381,2.4376,0.3823,1
121.1772,0.2802,2.723,9.76,2.783,10.9806,4530.9302,0.0772,0.0105,0.1467,1
255.3671,0.6913,2.922,6.796,3.029,427.4814,15275.8765,0.1804,2.1839,0.1781,1
489.2233,0.5461,1.649,12.598,2.507,434.2066,15852.7802,0.0654,1.0884,0.0765,1
415.8322,0.7231,1.344,7.269,1.822,366.8822,15189.7762,0.1314,1.4209,0.094,1
635.02,0.845,2.328,8.836,1.195,741.132,18466.713,0.1079,0.9819,0.1137,1
591.169,0.5295,1.556,27.196,6.431,550.3088,18414.3626,0.0767,0.9676,0.1259,1
163.8239,0.4155,2.186,3.64,1.728,54.7117,9821.0064,0.1971,0.0069,0.24,1
471.1481,0.4923,1.906,3.046,0.606,557.5275,19537.8742,0.1075,1.4791,0.1068,1
817.6165,0.5063,2.353,8.304,0.868,691.213,26950.5405,0.1047,1.2725,0.1206,1
491.5896,0.5502,1.591,21.337,4.994,433.8596,13782.7649,0.0928,0.8536,0.0958,1
579.3806,0.4764,1.466,2.711,0.83,777.0158,13925.9786,0.1623,2.1348,0.1322,1
329.2288,0.1548,2.842,1.536,0.608,69.542,18153.347,0.0163,0.0,0.0755,1
304.5,0.3437,1.458,1.552,0.819,75.796,8471.8224,0.0519,0.0,0.187,1
289.7829,0.7996,1.65,3.687,0.901,201.1803,9514.0331,0.1599,1.2653,0.125,1
282.7175,0.3171,1.923,3.391,1.155,40.4964,8006.3402,0.0859,0.0,0.0976,1
371.0947,0.454,2.48,3.737,1.189,464.9295,12142.4391,0.0849,6.1134,0.2587,1
415.3745,0.1315,1.026,2.391,0.999,121.0321,19772.5451,0.0879,0.0,0.1419,1
74.856,0.255,1.929,0.367,0.0,0.9706,2595.8573,0.2646,0.0,0.3839,1
728.9518,0.1496,1.985,1.507,0.705,962.426,38761.856,0.002,0.0,0.0863,1
172.2596,0.2609,1.617,5.509,2.024,48.2385,7007.0467,0.1255,0.0,0.2184,1
108.857,0.0,1.881,0.465,0.128,5.4396,3557.5172,0.0013,0.0,0.4318,1
572.953,0.3994,1.25,1.063,0.246,162.3818,10241.1187,0.2435,589.0,0.152,1
571.7411,0.6253,2.642,6.351,1.354,317.7554,15224.6031,0.0912,1.1878,0.0771,1
690.5297,0.5145,1.497,10.625,1.889,579.5946,24277.9875,0.0997,1.0036,0.1111,1
703.5627,0.0887,1.026,0.719,0.0,89.1927,14678.7892,0.0094,0.0,0.5039,1
790.5206,0.3585,2.546,0.679,0.0,255.8889,14286.1962,0.0573,0.0,0.1976,1
470.87,0.4523,2.417,1.625,0.386,78.265,13064.1541,0.0501,0.0041,0.1674,1
34.7442,0.216,2.649,0.928,0.678,0.9649,3912.3183,0.0759,0.0,0.3186,1
484.4023,0.3853,1.479,3.712,1.243,402.3252,15864.5965,0.0773,0.91,0.1564,1
489.6261,0.7014,1.784,2.369,0.605,462.1008,14501.8113,0.1109,18.3148,0.0925,1
237.4897,0.781,2.955,2.184,1.204,182.6189,11072.5547,0.1105,0.0856,0.3179,1
482.9452,0.4447,1.827,13.597,1.714,277.45,17890.4442,0.0717,1.0299,0.0663,1
341.0675,0.3775,1.761,5.609,1.464,372.8232,10362.0811,0.0532,0.8528,0.1596,1
293.4113,0.4152,2.21,8.262,3.096,414.9709,11288.6625,0.1623,0.9439,0.2176,1
417.7132,0.0,2.986,1.754,0.0,25.2142,6735.4787,0.0011,0.0,0.2329,1
202.3721,0.5105,1.479,0.626,0.127,39.7664,8697.8213,0.2026,11.3,0.2491,1
566.9224,0.538,1.226,7.222,1.376,426.8887,16690.6506,0.0529,1.8458,0.1043,1
529.8186,0.4045,1.363,1.214,0.0,73.5146,6735.4581,0.0012,0.8561,0.528,0
425.0922,0.0866,1.394,3.004,0.269,6.6016,1963.8849,0.0039,0.0143,0.016,0
642.9141,0.3,1.394,10.936,0.0,142.9803,2605.9486,0.0052,1.343,0.3022,0
485.4154,0.0861,1.363,1.1,0.0,3.4466,1694.4862,0.0154,0.0,0.2764,0
602.5875,0.3529,1.645,14.671,0.0,123.9807,2406.9926,0.0042,1.023,0.2838,0
453.9177,0.1648,2.882,0.31,0.0,15.6842,3160.1219,0.039,0.0,0.4132,0
610.0322,0.3198,2.393,14.171,0.136,128.9216,2577.1446,0.0032,0.9046,0.004,0
419.5503,0.2653,2.53,0.51,0.0,7.4129,2218.4308,0.011,0.0,0.393,0
627.7831,0.2831,2.827,16.708,0.0,136.2774,2470.32,0.0044,1.0535,0.2856,0
485.8072,0.0,2.329,0.433,0.0,0.1354,1328.9044,0.0,0.0,0.2801,0
373.9064,0.3127,2.393,1.014,0.215,31.3584,3594.7316,0.0077,7.6923,0.0426,0
446.7169,0.0561,1.393,2.904,0.186,6.7282,2336.7885,0.0084,0.0173,0.0161,0
622.5471,0.2706,1.393,3.405,0.22,142.602,2831.7161,0.0022,0.9794,0.0141,0
675.2817,0.2904,1.394,7.856,0.0,151.1817,3092.1526,0.0031,1.3966,0.3041,0
463.1672,0.1314,1.782,0.633,0.0,7.4772,2510.8217,0.0356,0.0,0.279,0
592.8404,0.3659,1.597,15.349,0.401,127.2233,2364.8953,0.0051,1.0569,0.0107,0
492.2787,0.1682,1.513,0.854,0.0,5.7994,2318.2773,0.0268,0.0,0.3875,0
589.2636,0.3566,1.392,13.784,0.45,128.0757,2374.4866,0.0036,0.8906,0.0126,0
520.3887,0.08,1.043,0.809,0.0,2.7866,2692.5953,0.0011,0.0,0.3472,0
583.6181,0.3314,2.975,15.285,0.584,122.4501,2476.8291,0.0042,0.7762,0.0076,0
527.7284,0.3061,1.944,0.827,0.0,4.2355,3511.6555,0.001,0.0,0.389,0
611.734,0.3081,1.393,13.767,0.0,129.1914,2480.5143,0.0059,0.9173,0.2923,0
486.0258,0.1568,2.51,0.99,0.0,5.2279,4920.5831,0.03,0.0,0.5092,0
602.522,0.2817,2.393,14.64,0.0,122.5018,2422.8717,0.0036,0.7925,0.3012,0
497.6832,0.07,1.382,0.916,0.0,2.1165,7766.9659,0.0431,0.0,0.5744,0
469.3717,0.061,2.394,2.72,0.0,4.9399,2250.9727,0.0175,0.0143,0.293,0
630.2981,0.2928,2.393,11.77,0.0,138.7333,2593.7763,0.0048,1.1869,0.306,0
446.4835,0.1011,1.646,1.166,0.0,6.5228,1973.3782,0.0293,0.0,0.2792,0
595.5967,0.2763,2.394,15.78,0.186,123.1732,2365.2278,0.0032,0.926,0.0036,0
307.9603,0.2714,2.906,1.502,0.493,3.9371,1676.1537,0.0,0.0,0.0359,0
626.7375,0.3279,1.393,9.871,0.0,133.3016,2660.8729,0.0035,1.0075,0.3009,0
611.3551,0.3753,2.393,14.779,0.0,125.8796,2610.5144,0.0038,0.8105,0.0353,0
429.2999,0.3319,2.304,1.086,0.0,6.3124,1763.3695,0.0048,0.0,0.4234,0
475.9767,0.3092,2.532,0.586,0.0,59.4,3448.9824,0.0109,1.7959,0.3762,0
270.1224,0.0784,2.393,1.016,0.366,8.1756,3378.0008,0.0271,0.0,0.0498,0
577.0499,0.247,2.394,4.628,0.0,110.4664,2251.3709,0.0026,0.6588,0.3156,0
620.0591,0.292,1.394,9.091,0.219,138.9401,2552.4479,0.0036,1.1245,0.0059,0
460.8862,0.1064,1.617,0.567,0.0,5.0517,2365.9842,0.0108,0.0,0.2734,0
455.8859,0.3754,1.317,1.44,0.0,12.5298,2620.8806,0.0244,0.0,0.0273,0
409.7463,0.3333,2.393,1.0,0.215,66.1403,5881.4925,0.0106,2.1604,0.0433,0
60.3966,0.2174,2.248,4.71,0.252,0.1652,710.949,0.1063,0.0,0.0595,0
52.7801,0.2562,1.393,1.035,0.281,0.227,1581.1381,0.109,0.0,0.044,0
54.9203,0.2521,1.393,2.0,0.4,0.2197,957.267,0.1125,0.0,0.0249,0
51.4416,0.2541,1.393,1.015,0.281,0.2246,1382.3779,0.1112,0.0,0.0455,0
62.1746,0.2754,1.393,3.017,0.392,0.2472,1331.4702,0.0638,0.0,0.0166,0
44.5383,0.2739,2.394,1.002,0.401,0.2504,1480.5722,0.0657,0.0,0.0529,0
37.799,0.3221,1.393,1.0,0.48,0.2822,1605.9089,0.0634,0.0,0.059,0
69.8622,0.2985,1.393,1.05,0.0,0.2574,1291.4211,0.0903,0.0,0.371,0
66.6502,0.2573,2.393,12.829,0.0,0.244,930.1627,0.1198,0.0092,0.0043,0
68.7002,0.26,1.393,11.824,0.0,0.2272,1110.6292,0.1045,0.0,0.0341,0
69.0252,0.3033,2.392,0.684,0.0,0.259,1340.6897,0.1063,0.0,0.4025,0
57.6644,0.1271,2.393,6.022,0.479,0.0869,425.1728,0.0725,0.0,0.0089,0
41.0817,0.1308,2.393,1.014,0.382,0.0923,713.5302,0.078,0.0,0.0508,0
62.5517,0.1264,1.393,5.068,0.0,0.0863,416.2227,0.0721,0.0,0.0629,0
42.6569,0.1266,1.392,1.0,0.33,0.1121,531.5595,0.0657,0.0,0.0489,0
62.4287,0.126,2.394,11.253,0.0,0.0858,422.547,0.0717,0.0,0.2909,0
62.4353,0.1671,2.393,0.834,0.0,0.1098,590.4006,0.0686,0.0,0.3472,0
65.2554,0.2265,2.393,1.884,0.0,0.1764,766.3728,0.1152,0.0,0.3117,0
79.2922,0.2162,1.393,2.101,0.0,0.1855,893.0726,0.118,0.0,0.3128,0
62.6329,0.4079,1.927,24.628,0.268,2.2829,467.7397,0.0689,0.7297,0.0362,0
62.353,0.1504,2.245,5.327,0.0,0.1085,595.7009,0.0873,0.0,0.1462,0
65.4067,0.158,2.393,0.484,0.0,0.1195,722.4585,0.0968,0.0,0.3906,0
63.0615,0.158,1.393,0.251,0.0,0.1238,510.5178,0.1028,0.0,0.2519,0
63.105,0.1851,2.393,1.035,0.0,0.1285,608.7285,0.0861,0.0,0.3272,0
61.6465,0.0736,1.393,1.107,0.0,0.0434,348.2835,0.0389,0.0,0.3851,0
61.3371,0.1036,1.393,0.235,0.0,0.0714,358.039,0.0656,0.0,0.3607,0
63.0027,0.062,2.393,0.451,0.0,0.0357,430.7847,0.033,0.0,0.3822,0
65.5924,0.0986,1.393,0.235,0.0,0.0667,567.2019,0.0613,0.0,0.5081,0
64.2202,0.0,1.393,0.218,0.0,0.0,361.1389,0.0,0.0,0.5976,0
63.736,0.101,2.393,0.468,0.0,0.0665,393.1667,0.059,0.0,0.5164,0
58.2667,0.0075,2.393,19.016,0.465,0.0162,156.4795,0.0022,0.0036,0.0063,0
60.0546,0.1244,2.393,19.0,0.621,0.0963,369.6518,0.0614,183.1667,0.0063,0
53.8732,0.2562,2.393,1.014,0.25,0.227,1318.6854,0.1132,0.0,0.044,0
54.4203,0.2531,1.393,2.0,0.43,0.2209,1140.3859,0.1117,0.0,0.0251,0
51.3909,0.2541,1.393,1.016,0.282,0.2246,1237.2498,0.1112,0.0,0.0455,0
81.1369,0.1833,1.393,2.733,0.0,0.1418,687.7241,0.1062,0.0,0.3045,0
79.4098,0.2078,1.393,1.052,0.0,0.1623,652.4974,0.1051,0.0,0.3041,0
61.593,0.0546,2.393,1.085,0.0,0.0298,419.5793,0.0272,0.0,0.3659,0
62.8633,0.062,1.393,0.452,0.0,0.0357,463.3699,0.033,0.0,0.4421,0
64.1026,0.0,2.394,0.234,0.0,0.0,584.3654,0.0,0.0,0.468,0
66.1202,0.1036,2.393,0.218,0.0,0.0714,1047.0011,0.0656,0.0,0.5278,0
69.6566,0.2673,1.393,6.73,0.0,0.2362,1226.4047,0.0917,0.0,0.046,0
69.8763,0.2679,2.393,2.985,0.0,0.2377,1256.7532,0.0911,0.0,0.3043,0
71.794,0.2781,2.394,9.292,0.0,0.2494,1447.0944,0.0409,0.0,0.0429,0
71.5026,0.3142,2.393,0.751,0.0,0.2754,1687.1074,0.0416,0.0,0.392,0
45.8284,0.1137,2.393,1.0,0.264,0.0643,449.9194,0.0268,0.0,0.0455,0
73.8808,0.2762,1.06,1.583,0.0,0.2493,1347.1236,0.0585,0.0,0.2775,0
73.9168,0.2806,2.392,9.785,0.0,0.2486,1334.5225,0.059,0.0,0.2914,0
73.2789,0.2784,1.644,5.02,0.0,0.2501,1415.2794,0.0352,0.0,0.3331,0
74.108,0.2779,2.393,1.385,0.0,0.2517,1491.6366,0.0383,0.0,0.3247,0
72.963,0.278,2.393,0.251,0.0,0.2667,1321.4068,0.0461,0.0,0.2519,0
72.2201,0.2789,2.394,0.234,0.0,0.2692,1303.0832,0.0478,0.0,0.3804,0
78.2637,0.278,2.393,0.234,0.0,0.2667,1519.0834,0.0461,0.0,0.4615,0
73.1086,0.3264,2.393,0.501,0.0,0.2903,1964.0045,0.0422,0.0,0.385,0
63.0113,0.6543,1.668,88.499,1.156,1.7016,572.3058,0.0972,0.9734,0.0219,0
65.0221,0.7559,1.34,42.733,0.257,1.2632,764.5653,0.1246,0.9284,0.0295,0
61.1475,0.3893,2.261,8.646,0.128,0.4846,545.8214,0.0856,0.0,0.0112,0
72.981,0.286,2.393,5.118,0.0,0.2531,1429.7607,0.04,0.0,0.3,0
66.0969,0.2434,2.394,11.993,0.0,0.2135,883.0548,0.1298,0.0042,0.0046,0
63.493,0.1575,2.393,12.777,0.0,0.1152,539.2179,0.0913,0.0,0.3139,0
60.6067,0.219,2.393,0.668,0.0,0.1592,637.9443,0.0948,0.0,0.0518,0
61.4464,0.1277,2.393,10.834,0.0,0.1116,388.6342,0.0638,0.0094,0.0101,0
62.698,0.167,1.393,10.756,0.125,0.1349,520.7007,0.0896,212.3333,0.0051,0
65.809,0.2148,2.393,4.569,0.0,0.1753,798.8926,0.1172,0.0,0.3322,0
66.6274,0.2334,2.393,0.25,0.0,0.2095,745.8423,0.134,0.0,0.2764,0
65.5613,0.2139,1.393,2.518,0.0,0.1814,821.5535,0.1172,0.0,0.3091,0
65.6,0.2207,2.393,7.467,0.0,0.177,760.5483,0.1172,0.0,0.3012,0
66.0105,0.2218,2.394,4.565,0.0,0.1867,863.7779,0.1187,0.0,0.3127,0
69.0028,0.2598,1.393,3.63,0.0,0.2276,1103.21,0.1055,0.0,0.3433,0
71.8782,0.2562,2.392,0.285,0.0,0.2353,1416.1194,0.1091,0.0,0.4403,0
85.8546,0.5309,1.393,1.051,0.0,10.5098,1565.6845,0.1655,66.0,0.4018,0
66.1202,0.1036,1.393,0.218,0.0,0.0714,894.0932,0.0656,0.0,0.4739,0
61.7984,0.1743,2.394,1.034,0.0,0.1179,499.8213,0.0784,0.0,0.311,0
61.8475,0.0943,1.394,4.761,0.0,0.059,375.7635,0.0513,0.0,0.317,0
35.2989,0.0881,1.393,1.015,0.465,0.0555,694.4734,0.0497,0.0,0.0563,0
61.0495,0.1134,2.393,13.745,0.13,0.0936,343.7188,0.0617,0.0086,0.0082,0
58.5625,0.0079,2.392,18.002,0.482,0.0028,161.9877,0.0026,0.0,0.0033,0
60.176,0.0423,2.393,1.785,0.0,0.0185,268.5952,0.0029,0.0,0.316,0
70.5713,0.2688,1.393,1.102,0.0,0.2411,1328.7586,0.0868,0.0,0.3941,0
70.4745,0.2674,2.393,1.035,0.0,0.2396,1320.6266,0.0903,0.0,0.3414,0
73.7205,0.2623,2.393,0.218,0.0,0.2473,2187.8593,0.0974,0.0,0.5516,0
69.7509,0.2833,1.393,2.668,0.0,0.2459,1254.3457,0.088,0.0,0.3363,0
60.104,0.0201,2.393,4.366,0.0,0.0076,186.6652,0.0012,0.0,0.3141,0
62.5524,0.1501,2.184,5.326,0.0,0.1082,618.241,0.0871,0.0,0.182,0
63.6819,0.1688,2.393,0.45,0.0,0.1311,506.254,0.1001,0.0,0.2764,0
63.568,0.158,1.394,0.249,0.0,0.1238,488.5432,0.1028,0.0,0.3489,0
63.1559,0.1832,2.393,1.05,0.0,0.1267,624.2316,0.0851,0.0,0.3391,0
62.0831,0.0753,2.393,1.067,0.0,0.0447,326.4797,0.04,0.0,0.3637,0
66.1202,0.1036,2.392,0.218,0.0,0.0714,586.8747,0.0656,0.0,0.5278,0
60.7732,0.0604,1.393,0.484,0.0,0.0345,230.2995,0.0319,0.0,0.269,0
60.0,0.0,2.393,0.25,0.0,0.0,159.3009,0.0,0.0,0.2764,0
61.2436,0.083,1.393,0.317,0.0,0.0526,311.1587,0.0486,0.0,0.2708,0
57.8199,0.2049,2.395,0.232,0.0,0.1429,613.1906,0.0257,0.0,0.3607,0
64.3937,0.1862,1.394,6.111,0.0,0.1444,661.0552,0.107,0.0,0.3053,0
43.8119,0.1839,2.393,1.002,0.351,0.1451,707.3294,0.1096,0.0,0.0498,0
61.6018,0.1861,1.392,6.964,0.297,0.1491,667.2302,0.1066,0.0,0.0076,0
60.18,0.1336,1.393,13.907,0.301,0.0887,372.7451,0.0649,0.0,0.0082,0
66.3708,0.2298,1.393,1.034,0.0,0.1946,899.417,0.121,0.0,0.3391,0
68.6881,0.2334,2.393,0.485,0.0,0.2023,1111.8118,0.1227,0.0,0.4377,0
70.5574,0.2681,1.393,1.068,0.0,0.2404,1244.5292,0.0885,0.0,0.3637,0
68.6798,0.2623,1.394,0.234,0.0,0.2473,1208.4052,0.0974,0.0,0.2598,0
70.5427,0.2674,2.393,1.034,0.0,0.2396,1316.997,0.0903,0.0,0.3691,0
69.6817,0.2828,1.393,2.685,0.0,0.2453,1246.6624,0.0875,0.0,0.3069,0
